Request id,Pickup point,Driver id,Status,Request,Hrs,Min,Sec,Drop timestamp,Timeslot,Demand,Supply,Gap
4519,City,44,Cancelled,14-07-2016 00:00,9,23,1,NA,Morning,Demand,,Gap
5830,City,44,Cancelled,15-07-2016 00:00,8,55,31,NA,Morning,Demand,,Gap
5880,City,44,Cancelled,15-07-2016 00:00,9,38,50,NA,Morning,Demand,,Gap
1520,City,45,Cancelled,12-07-2016 00:00,5,42,0,NA,Early Morning,Demand,,Gap
1789,City,45,Cancelled,12-07-2016 00:00,9,10,0,NA,Morning,Demand,,Gap
2484,Airport,45,Cancelled,12-07-2016 00:00,20,41,0,NA,Evening,Demand,,Gap
4312,City,45,Cancelled,14-07-2016 00:00,6,49,9,NA,Early Morning,Demand,,Gap
4363,City,45,Cancelled,14-07-2016 00:00,7,29,23,NA,Morning,Demand,,Gap
5716,City,45,Cancelled,15-07-2016 00:00,7,37,0,NA,Morning,Demand,,Gap
5775,City,45,Cancelled,15-07-2016 00:00,8,24,1,NA,Morning,Demand,,Gap
424,City,46,Cancelled,11-07-2016 00:00,8,47,0,NA,Morning,Demand,,Gap
377,City,47,Cancelled,11-07-2016 00:00,8,11,0,NA,Morning,Demand,,Gap
454,City,47,Cancelled,11-07-2016 00:00,9,10,0,NA,Morning,Demand,,Gap
1603,City,47,Cancelled,12-07-2016 00:00,6,41,0,NA,Early Morning,Demand,,Gap
5300,Airport,47,Cancelled,14-07-2016 00:00,21,52,23,NA,Night,Demand,,Gap
6560,City,47,Cancelled,15-07-2016 00:00,21,5,3,NA,Night,Demand,,Gap
2526,Airport,48,Cancelled,12-07-2016 00:00,21,6,0,NA,Night,Demand,,Gap
2926,City,48,Cancelled,13-07-2016 00:00,6,27,38,NA,Early Morning,Demand,,Gap
141,City,49,Cancelled,11-07-2016 00:00,5,20,0,NA,Early Morning,Demand,,Gap
491,City,49,Cancelled,11-07-2016 00:00,9,29,0,NA,Morning,Demand,,Gap
1875,City,49,Cancelled,12-07-2016 00:00,10,2,0,NA,Morning,Demand,,Gap
4906,City,49,Cancelled,14-07-2016 00:00,18,3,24,NA,Evening,Demand,,Gap
209,City,50,Cancelled,11-07-2016 00:00,6,11,0,NA,Early Morning,Demand,,Gap
278,City,50,Cancelled,11-07-2016 00:00,6,55,0,NA,Early Morning,Demand,,Gap
1381,City,50,Cancelled,12-07-2016 00:00,1,7,0,NA,Late Night,Demand,,Gap
5473,City,50,Cancelled,15-07-2016 00:00,4,44,0,NA,Early Morning,Demand,,Gap
5479,City,50,Cancelled,15-07-2016 00:00,4,50,42,NA,Early Morning,Demand,,Gap
6228,City,50,Cancelled,15-07-2016 00:00,17,43,28,NA,Afternoon,Demand,,Gap
2940,City,51,Cancelled,13-07-2016 00:00,6,35,21,NA,Early Morning,Demand,,Gap
5780,City,51,Cancelled,15-07-2016 00:00,8,29,4,NA,Morning,Demand,,Gap
1781,City,52,Cancelled,12-07-2016 00:00,9,1,0,NA,Morning,Demand,,Gap
1787,City,52,Cancelled,12-07-2016 00:00,9,8,0,NA,Morning,Demand,,Gap
2423,Airport,52,Cancelled,12-07-2016 00:00,20,5,0,NA,Evening,Demand,,Gap
4148,City,52,Cancelled,14-07-2016 00:00,4,57,22,NA,Early Morning,Demand,,Gap
411,City,53,Cancelled,11-07-2016 00:00,8,37,0,NA,Morning,Demand,,Gap
3727,Airport,53,Cancelled,13-07-2016 00:00,20,5,22,NA,Evening,Demand,,Gap
4847,City,53,Cancelled,14-07-2016 00:00,17,37,48,NA,Afternoon,Demand,,Gap
216,City,54,Cancelled,11-07-2016 00:00,6,13,0,NA,Early Morning,Demand,,Gap
1898,City,54,Cancelled,12-07-2016 00:00,10,27,0,NA,Morning,Demand,,Gap
2077,City,54,Cancelled,12-07-2016 00:00,15,40,0,NA,Afternoon,Demand,,Gap
2486,Airport,54,Cancelled,12-07-2016 00:00,20,50,0,NA,Evening,Demand,,Gap
2809,City,54,Cancelled,13-07-2016 00:00,5,5,12,NA,Early Morning,Demand,,Gap
2900,City,54,Cancelled,13-07-2016 00:00,6,1,55,NA,Early Morning,Demand,,Gap
3022,City,54,Cancelled,13-07-2016 00:00,7,34,14,NA,Morning,Demand,,Gap
3211,City,54,Cancelled,13-07-2016 00:00,9,48,34,NA,Morning,Demand,,Gap
4356,City,54,Cancelled,14-07-2016 00:00,7,23,36,NA,Morning,Demand,,Gap
6208,City,54,Cancelled,15-07-2016 00:00,17,27,11,NA,Afternoon,Demand,,Gap
6571,City,54,Cancelled,15-07-2016 00:00,21,16,46,NA,Night,Demand,,Gap
237,City,56,Cancelled,11-07-2016 00:00,6,29,0,NA,Early Morning,Demand,,Gap
4328,City,56,Cancelled,14-07-2016 00:00,7,7,46,NA,Morning,Demand,,Gap
4757,Airport,56,Cancelled,14-07-2016 00:00,15,30,6,NA,Afternoon,Demand,,Gap
323,City,57,Cancelled,11-07-2016 00:00,7,36,0,NA,Morning,Demand,,Gap
421,City,57,Cancelled,11-07-2016 00:00,8,43,0,NA,Morning,Demand,,Gap
1458,City,57,Cancelled,12-07-2016 00:00,4,52,0,NA,Early Morning,Demand,,Gap
3920,City,57,Cancelled,13-07-2016 00:00,22,16,51,NA,Night,Demand,,Gap
4401,City,57,Cancelled,14-07-2016 00:00,8,3,39,NA,Morning,Demand,,Gap
1034,Airport,58,Cancelled,11-07-2016 00:00,19,27,0,NA,Evening,Demand,,Gap
1543,City,58,Cancelled,12-07-2016 00:00,6,2,0,NA,Early Morning,Demand,,Gap
2909,City,58,Cancelled,13-07-2016 00:00,6,10,59,NA,Early Morning,Demand,,Gap
3015,City,58,Cancelled,13-07-2016 00:00,7,34,1,NA,Morning,Demand,,Gap
4165,City,58,Cancelled,14-07-2016 00:00,5,7,32,NA,Early Morning,Demand,,Gap
5410,City,58,Cancelled,15-07-2016 00:00,1,45,43,NA,Late Night,Demand,,Gap
328,City,59,Cancelled,11-07-2016 00:00,7,33,0,NA,Morning,Demand,,Gap
580,City,59,Cancelled,11-07-2016 00:00,10,59,0,NA,Morning,Demand,,Gap
4357,City,59,Cancelled,14-07-2016 00:00,7,31,35,NA,Morning,Demand,,Gap
4560,City,59,Cancelled,14-07-2016 00:00,9,48,36,NA,Morning,Demand,,Gap
5647,City,59,Cancelled,15-07-2016 00:00,6,51,10,NA,Early Morning,Demand,,Gap
5704,City,59,Cancelled,15-07-2016 00:00,7,33,52,NA,Morning,Demand,,Gap
2855,City,60,Cancelled,13-07-2016 00:00,5,35,47,NA,Early Morning,Demand,,Gap
5565,City,60,Cancelled,15-07-2016 00:00,5,45,17,NA,Early Morning,Demand,,Gap
235,City,61,Cancelled,11-07-2016 00:00,6,22,0,NA,Early Morning,Demand,,Gap
2109,Airport,61,Cancelled,12-07-2016 00:00,16,20,0,NA,Afternoon,Demand,,Gap
4230,City,61,Cancelled,14-07-2016 00:00,5,50,10,NA,Early Morning,Demand,,Gap
111,City,62,Cancelled,11-07-2016 00:00,5,6,0,NA,Early Morning,Demand,,Gap
168,City,62,Cancelled,11-07-2016 00:00,5,37,0,NA,Early Morning,Demand,,Gap
187,City,62,Cancelled,11-07-2016 00:00,5,57,0,NA,Early Morning,Demand,,Gap
1492,City,62,Cancelled,12-07-2016 00:00,5,30,0,NA,Early Morning,Demand,,Gap
2992,City,62,Cancelled,13-07-2016 00:00,7,11,45,NA,Morning,Demand,,Gap
3433,Airport,62,Cancelled,13-07-2016 00:00,16,1,28,NA,Afternoon,Demand,,Gap
5536,City,62,Cancelled,15-07-2016 00:00,5,31,14,NA,Early Morning,Demand,,Gap
474,City,63,Cancelled,11-07-2016 00:00,9,24,0,NA,Morning,Demand,,Gap
1722,City,63,Cancelled,12-07-2016 00:00,8,17,0,NA,Morning,Demand,,Gap
2978,City,63,Cancelled,13-07-2016 00:00,6,54,58,NA,Early Morning,Demand,,Gap
2983,City,63,Cancelled,13-07-2016 00:00,7,8,36,NA,Morning,Demand,,Gap
3866,Airport,63,Cancelled,13-07-2016 00:00,21,40,55,NA,Night,Demand,,Gap
4491,City,63,Cancelled,14-07-2016 00:00,8,56,21,NA,Morning,Demand,,Gap
4603,Airport,63,Cancelled,14-07-2016 00:00,10,22,45,NA,Morning,Demand,,Gap
1325,City,64,Cancelled,11-07-2016 00:00,23,6,0,NA,Night,Demand,,Gap
3450,Airport,64,Cancelled,13-07-2016 00:00,16,49,15,NA,Afternoon,Demand,,Gap
4329,City,64,Cancelled,14-07-2016 00:00,7,8,40,NA,Morning,Demand,,Gap
1723,City,65,Cancelled,12-07-2016 00:00,8,18,0,NA,Morning,Demand,,Gap
3261,Airport,65,Cancelled,13-07-2016 00:00,10,20,35,NA,Morning,Demand,,Gap
3309,City,65,Cancelled,13-07-2016 00:00,11,59,21,NA,Morning,Demand,,Gap
3666,City,65,Cancelled,13-07-2016 00:00,19,25,29,NA,Evening,Demand,,Gap
6129,Airport,65,Cancelled,15-07-2016 00:00,15,36,17,NA,Afternoon,Demand,,Gap
1513,City,66,Cancelled,12-07-2016 00:00,5,44,0,NA,Early Morning,Demand,,Gap
2011,City,66,Cancelled,12-07-2016 00:00,13,30,0,NA,Afternoon,Demand,,Gap
2931,City,66,Cancelled,13-07-2016 00:00,6,31,3,NA,Early Morning,Demand,,Gap
6397,City,66,Cancelled,15-07-2016 00:00,19,29,17,NA,Evening,Demand,,Gap
176,City,67,Cancelled,11-07-2016 00:00,5,42,0,NA,Early Morning,Demand,,Gap
3180,City,67,Cancelled,13-07-2016 00:00,9,23,48,NA,Morning,Demand,,Gap
3238,City,67,Cancelled,13-07-2016 00:00,10,4,18,NA,Morning,Demand,,Gap
4360,City,67,Cancelled,14-07-2016 00:00,7,30,30,NA,Morning,Demand,,Gap
6717,City,67,Cancelled,15-07-2016 00:00,23,12,21,NA,Night,Demand,,Gap
386,City,68,Cancelled,11-07-2016 00:00,8,29,0,NA,Morning,Demand,,Gap
528,City,68,Cancelled,11-07-2016 00:00,9,50,0,NA,Morning,Demand,,Gap
2556,Airport,68,Cancelled,12-07-2016 00:00,21,24,0,NA,Night,Demand,,Gap
3286,City,68,Cancelled,13-07-2016 00:00,11,10,46,NA,Morning,Demand,,Gap
5805,City,68,Cancelled,15-07-2016 00:00,8,36,49,NA,Morning,Demand,,Gap
5911,City,68,Cancelled,15-07-2016 00:00,9,53,55,NA,Morning,Demand,,Gap
245,City,69,Cancelled,11-07-2016 00:00,6,33,0,NA,Early Morning,Demand,,Gap
1532,City,69,Cancelled,12-07-2016 00:00,5,54,0,NA,Early Morning,Demand,,Gap
3161,City,69,Cancelled,13-07-2016 00:00,9,5,57,NA,Morning,Demand,,Gap
3523,Airport,69,Cancelled,13-07-2016 00:00,17,47,46,NA,Afternoon,Demand,,Gap
4278,City,69,Cancelled,14-07-2016 00:00,6,26,10,NA,Early Morning,Demand,,Gap
5835,City,69,Cancelled,15-07-2016 00:00,8,53,49,NA,Morning,Demand,,Gap
99,City,70,Cancelled,11-07-2016 00:00,5,0,0,NA,Early Morning,Demand,,Gap
162,City,70,Cancelled,11-07-2016 00:00,5,34,0,NA,Early Morning,Demand,,Gap
307,City,70,Cancelled,11-07-2016 00:00,7,20,0,NA,Morning,Demand,,Gap
1767,City,70,Cancelled,12-07-2016 00:00,8,46,0,NA,Morning,Demand,,Gap
5502,City,70,Cancelled,15-07-2016 00:00,5,3,26,NA,Early Morning,Demand,,Gap
5644,City,70,Cancelled,15-07-2016 00:00,6,50,34,NA,Early Morning,Demand,,Gap
5736,City,70,Cancelled,15-07-2016 00:00,7,50,43,NA,Morning,Demand,,Gap
3808,Airport,71,Cancelled,13-07-2016 00:00,20,58,40,NA,Evening,Demand,,Gap
5831,City,71,Cancelled,15-07-2016 00:00,8,56,4,NA,Morning,Demand,,Gap
5980,City,71,Cancelled,15-07-2016 00:00,11,39,58,NA,Morning,Demand,,Gap
353,City,72,Cancelled,11-07-2016 00:00,7,55,0,NA,Morning,Demand,,Gap
397,City,72,Cancelled,11-07-2016 00:00,8,23,0,NA,Morning,Demand,,Gap
1843,City,72,Cancelled,12-07-2016 00:00,9,39,0,NA,Morning,Demand,,Gap
2019,City,72,Cancelled,12-07-2016 00:00,13,46,0,NA,Afternoon,Demand,,Gap
1732,City,73,Cancelled,12-07-2016 00:00,8,19,0,NA,Morning,Demand,,Gap
1984,City,73,Cancelled,12-07-2016 00:00,12,30,0,NA,Morning,Demand,,Gap
5886,City,73,Cancelled,15-07-2016 00:00,9,33,7,NA,Morning,Demand,,Gap
6098,Airport,73,Cancelled,15-07-2016 00:00,14,40,8,NA,Afternoon,Demand,,Gap
2048,Airport,74,Cancelled,12-07-2016 00:00,14,40,0,NA,Afternoon,Demand,,Gap
2844,Airport,74,Cancelled,13-07-2016 00:00,5,28,12,NA,Early Morning,Demand,,Gap
1426,City,76,Cancelled,12-07-2016 00:00,4,24,0,NA,Early Morning,Demand,,Gap
2969,City,76,Cancelled,13-07-2016 00:00,6,52,10,NA,Early Morning,Demand,,Gap
5584,City,76,Cancelled,15-07-2016 00:00,5,53,54,NA,Early Morning,Demand,,Gap
1704,City,77,Cancelled,12-07-2016 00:00,7,59,0,NA,Morning,Demand,,Gap
3399,City,77,Cancelled,13-07-2016 00:00,15,5,30,NA,Afternoon,Demand,,Gap
4298,City,77,Cancelled,14-07-2016 00:00,6,40,29,NA,Early Morning,Demand,,Gap
4019,City,78,Cancelled,13-07-2016 00:00,0,0,24,NA,Late Night,Demand,,Gap
3197,City,78,Cancelled,13-07-2016 00:00,9,44,52,NA,Morning,Demand,,Gap
4166,City,78,Cancelled,14-07-2016 00:00,5,10,41,NA,Early Morning,Demand,,Gap
4238,City,78,Cancelled,14-07-2016 00:00,5,54,41,NA,Early Morning,Demand,,Gap
5894,City,78,Cancelled,15-07-2016 00:00,9,46,14,NA,Morning,Demand,,Gap
6647,City,78,Cancelled,15-07-2016 00:00,22,2,2,NA,Night,Demand,,Gap
210,City,79,Cancelled,11-07-2016 00:00,6,12,0,NA,Early Morning,Demand,,Gap
403,City,79,Cancelled,11-07-2016 00:00,8,35,0,NA,Morning,Demand,,Gap
568,Airport,79,Cancelled,11-07-2016 00:00,10,23,0,NA,Morning,Demand,,Gap
856,City,79,Cancelled,11-07-2016 00:00,17,47,0,NA,Afternoon,Demand,,Gap
1757,City,79,Cancelled,12-07-2016 00:00,8,38,0,NA,Morning,Demand,,Gap
2842,City,79,Cancelled,13-07-2016 00:00,5,17,8,NA,Early Morning,Demand,,Gap
3147,City,80,Cancelled,13-07-2016 00:00,8,55,48,NA,Morning,Demand,,Gap
4497,City,80,Cancelled,14-07-2016 00:00,8,59,45,NA,Morning,Demand,,Gap
4770,City,80,Cancelled,14-07-2016 00:00,15,52,41,NA,Afternoon,Demand,,Gap
5493,City,80,Cancelled,15-07-2016 00:00,5,1,35,NA,Early Morning,Demand,,Gap
5540,City,80,Cancelled,15-07-2016 00:00,5,27,47,NA,Early Morning,Demand,,Gap
2003,Airport,81,Cancelled,12-07-2016 00:00,13,19,0,NA,Afternoon,Demand,,Gap
4179,City,81,Cancelled,14-07-2016 00:00,5,27,26,NA,Early Morning,Demand,,Gap
4561,City,81,Cancelled,14-07-2016 00:00,9,43,37,NA,Morning,Demand,,Gap
5806,Airport,81,Cancelled,15-07-2016 00:00,8,46,33,NA,Morning,Demand,,Gap
1881,City,82,Cancelled,12-07-2016 00:00,10,4,0,NA,Morning,Demand,,Gap
3235,City,82,Cancelled,13-07-2016 00:00,10,1,2,NA,Morning,Demand,,Gap
5604,City,82,Cancelled,15-07-2016 00:00,6,8,30,NA,Early Morning,Demand,,Gap
1557,City,83,Cancelled,12-07-2016 00:00,6,17,0,NA,Early Morning,Demand,,Gap
1661,City,83,Cancelled,12-07-2016 00:00,7,30,0,NA,Morning,Demand,,Gap
2022,City,83,Cancelled,12-07-2016 00:00,13,45,0,NA,Afternoon,Demand,,Gap
3188,City,83,Cancelled,13-07-2016 00:00,9,34,22,NA,Morning,Demand,,Gap
5655,City,83,Cancelled,15-07-2016 00:00,6,59,47,NA,Early Morning,Demand,,Gap
5903,City,83,Cancelled,15-07-2016 00:00,9,58,3,NA,Morning,Demand,,Gap
6209,Airport,83,Cancelled,15-07-2016 00:00,17,32,54,NA,Afternoon,Demand,,Gap
536,City,84,Cancelled,11-07-2016 00:00,9,59,0,NA,Morning,Demand,,Gap
1134,Airport,84,Cancelled,11-07-2016 00:00,20,33,0,NA,Evening,Demand,,Gap
1604,City,84,Cancelled,12-07-2016 00:00,6,37,0,NA,Early Morning,Demand,,Gap
1653,City,84,Cancelled,12-07-2016 00:00,7,27,0,NA,Morning,Demand,,Gap
1695,City,84,Cancelled,12-07-2016 00:00,7,57,0,NA,Morning,Demand,,Gap
2750,City,84,Cancelled,13-07-2016 00:00,3,24,24,NA,Late Night,Demand,,Gap
2884,City,84,Cancelled,13-07-2016 00:00,5,54,44,NA,Early Morning,Demand,,Gap
3191,City,84,Cancelled,13-07-2016 00:00,9,32,18,NA,Morning,Demand,,Gap
3193,City,84,Cancelled,13-07-2016 00:00,9,33,21,NA,Morning,Demand,,Gap
3524,City,84,Cancelled,13-07-2016 00:00,17,51,15,NA,Afternoon,Demand,,Gap
4294,City,84,Cancelled,14-07-2016 00:00,6,40,54,NA,Early Morning,Demand,,Gap
4484,City,84,Cancelled,14-07-2016 00:00,8,55,30,NA,Morning,Demand,,Gap
324,City,85,Cancelled,11-07-2016 00:00,7,40,0,NA,Morning,Demand,,Gap
3351,Airport,85,Cancelled,13-07-2016 00:00,13,20,21,NA,Afternoon,Demand,,Gap
4195,City,85,Cancelled,14-07-2016 00:00,5,28,28,NA,Early Morning,Demand,,Gap
5685,City,85,Cancelled,15-07-2016 00:00,7,17,2,NA,Morning,Demand,,Gap
2889,City,86,Cancelled,13-07-2016 00:00,5,55,36,NA,Early Morning,Demand,,Gap
4301,City,86,Cancelled,14-07-2016 00:00,6,46,41,NA,Early Morning,Demand,,Gap
1294,City,87,Cancelled,11-07-2016 00:00,22,26,0,NA,Night,Demand,,Gap
5935,City,87,Cancelled,15-07-2016 00:00,10,13,46,NA,Morning,Demand,,Gap
428,City,88,Cancelled,11-07-2016 00:00,8,48,0,NA,Morning,Demand,,Gap
450,City,88,Cancelled,11-07-2016 00:00,9,11,0,NA,Morning,Demand,,Gap
4510,City,88,Cancelled,14-07-2016 00:00,9,7,46,NA,Morning,Demand,,Gap
432,City,89,Cancelled,11-07-2016 00:00,8,52,0,NA,Morning,Demand,,Gap
2491,Airport,89,Cancelled,12-07-2016 00:00,20,55,0,NA,Evening,Demand,,Gap
5569,City,89,Cancelled,15-07-2016 00:00,5,41,45,NA,Early Morning,Demand,,Gap
5671,City,89,Cancelled,15-07-2016 00:00,7,5,11,NA,Morning,Demand,,Gap
6374,City,89,Cancelled,15-07-2016 00:00,19,10,2,NA,Evening,Demand,,Gap
4464,City,90,Cancelled,14-07-2016 00:00,8,42,46,NA,Morning,Demand,,Gap
5609,City,90,Cancelled,15-07-2016 00:00,6,15,40,NA,Early Morning,Demand,,Gap
5848,City,90,Cancelled,15-07-2016 00:00,9,4,50,NA,Morning,Demand,,Gap
543,City,91,Cancelled,11-07-2016 00:00,10,3,0,NA,Morning,Demand,,Gap
2828,City,92,Cancelled,13-07-2016 00:00,5,20,11,NA,Early Morning,Demand,,Gap
2993,City,92,Cancelled,13-07-2016 00:00,7,5,55,NA,Morning,Demand,,Gap
3018,Airport,92,Cancelled,13-07-2016 00:00,7,27,44,NA,Morning,Demand,,Gap
4155,City,92,Cancelled,14-07-2016 00:00,5,6,35,NA,Early Morning,Demand,,Gap
2552,City,93,Cancelled,12-07-2016 00:00,21,23,0,NA,Night,Demand,,Gap
3430,Airport,93,Cancelled,13-07-2016 00:00,16,1,54,NA,Afternoon,Demand,,Gap
4167,City,93,Cancelled,14-07-2016 00:00,5,13,45,NA,Early Morning,Demand,,Gap
5508,City,93,Cancelled,15-07-2016 00:00,5,4,48,NA,Early Morning,Demand,,Gap
5729,City,93,Cancelled,15-07-2016 00:00,7,49,27,NA,Morning,Demand,,Gap
202,City,94,Cancelled,11-07-2016 00:00,6,9,0,NA,Early Morning,Demand,,Gap
341,City,94,Cancelled,11-07-2016 00:00,7,46,0,NA,Morning,Demand,,Gap
3049,City,94,Cancelled,13-07-2016 00:00,7,43,49,NA,Morning,Demand,,Gap
6323,Airport,94,Cancelled,15-07-2016 00:00,18,39,39,NA,Evening,Demand,,Gap
6462,City,94,Cancelled,15-07-2016 00:00,20,11,36,NA,Evening,Demand,,Gap
3242,City,95,Cancelled,13-07-2016 00:00,10,8,10,NA,Morning,Demand,,Gap
4499,City,95,Cancelled,14-07-2016 00:00,9,1,54,NA,Morning,Demand,,Gap
3182,City,96,Cancelled,13-07-2016 00:00,9,24,57,NA,Morning,Demand,,Gap
4173,City,96,Cancelled,14-07-2016 00:00,5,8,3,NA,Early Morning,Demand,,Gap
4189,City,96,Cancelled,14-07-2016 00:00,5,25,55,NA,Early Morning,Demand,,Gap
6390,Airport,96,Cancelled,15-07-2016 00:00,19,19,26,NA,Evening,Demand,,Gap
1231,City,97,Cancelled,11-07-2016 00:00,21,34,0,NA,Night,Demand,,Gap
1589,City,97,Cancelled,12-07-2016 00:00,6,35,0,NA,Early Morning,Demand,,Gap
1815,City,97,Cancelled,12-07-2016 00:00,9,20,0,NA,Morning,Demand,,Gap
5678,City,97,Cancelled,15-07-2016 00:00,7,9,12,NA,Morning,Demand,,Gap
239,City,98,Cancelled,11-07-2016 00:00,6,25,0,NA,Early Morning,Demand,,Gap
551,City,98,Cancelled,11-07-2016 00:00,10,10,0,NA,Morning,Demand,,Gap
2097,Airport,98,Cancelled,12-07-2016 00:00,16,3,0,NA,Afternoon,Demand,,Gap
2613,Airport,98,Cancelled,12-07-2016 00:00,22,6,0,NA,Night,Demand,,Gap
5497,City,98,Cancelled,15-07-2016 00:00,5,0,30,NA,Early Morning,Demand,,Gap
5668,City,98,Cancelled,15-07-2016 00:00,7,6,58,NA,Morning,Demand,,Gap
482,City,99,Cancelled,11-07-2016 00:00,9,25,0,NA,Morning,Demand,,Gap
544,City,99,Cancelled,11-07-2016 00:00,10,7,0,NA,Morning,Demand,,Gap
1227,Airport,99,Cancelled,11-07-2016 00:00,21,32,0,NA,Night,Demand,,Gap
1489,City,99,Cancelled,12-07-2016 00:00,5,21,0,NA,Early Morning,Demand,,Gap
2588,Airport,99,Cancelled,12-07-2016 00:00,21,45,0,NA,Night,Demand,,Gap
3152,City,99,Cancelled,13-07-2016 00:00,8,57,47,NA,Morning,Demand,,Gap
5853,City,99,Cancelled,15-07-2016 00:00,9,10,12,NA,Morning,Demand,,Gap
2933,City,100,Cancelled,13-07-2016 00:00,6,26,18,NA,Early Morning,Demand,,Gap
5543,City,100,Cancelled,15-07-2016 00:00,5,30,53,NA,Early Morning,Demand,,Gap
1356,City,101,Cancelled,11-07-2016 00:00,23,42,0,NA,Night,Demand,,Gap
1403,City,101,Cancelled,12-07-2016 00:00,2,39,0,NA,Late Night,Demand,,Gap
2459,Airport,101,Cancelled,12-07-2016 00:00,20,30,0,NA,Evening,Demand,,Gap
3023,City,101,Cancelled,13-07-2016 00:00,7,27,40,NA,Morning,Demand,,Gap
4444,City,101,Cancelled,14-07-2016 00:00,8,28,21,NA,Morning,Demand,,Gap
1733,City,102,Cancelled,12-07-2016 00:00,8,23,0,NA,Morning,Demand,,Gap
1937,Airport,102,Cancelled,12-07-2016 00:00,11,26,0,NA,Morning,Demand,,Gap
5614,City,102,Cancelled,15-07-2016 00:00,6,14,39,NA,Early Morning,Demand,,Gap
5718,City,102,Cancelled,15-07-2016 00:00,7,39,12,NA,Morning,Demand,,Gap
334,City,103,Cancelled,11-07-2016 00:00,7,40,0,NA,Morning,Demand,,Gap
1107,City,103,Cancelled,11-07-2016 00:00,20,14,0,NA,Evening,Demand,,Gap
3033,City,103,Cancelled,13-07-2016 00:00,7,35,16,NA,Morning,Demand,,Gap
3099,City,103,Cancelled,13-07-2016 00:00,8,22,13,NA,Morning,Demand,,Gap
4302,City,103,Cancelled,14-07-2016 00:00,6,48,59,NA,Early Morning,Demand,,Gap
4829,City,103,Cancelled,14-07-2016 00:00,17,25,49,NA,Afternoon,Demand,,Gap
5854,Airport,103,Cancelled,15-07-2016 00:00,9,9,32,NA,Morning,Demand,,Gap
427,City,104,Cancelled,11-07-2016 00:00,8,48,0,NA,Morning,Demand,,Gap
852,Airport,104,Cancelled,11-07-2016 00:00,17,48,0,NA,Afternoon,Demand,,Gap
1931,City,104,Cancelled,12-07-2016 00:00,11,13,0,NA,Morning,Demand,,Gap
3292,Airport,104,Cancelled,13-07-2016 00:00,11,18,55,NA,Morning,Demand,,Gap
5154,Airport,104,Cancelled,14-07-2016 00:00,20,19,26,NA,Evening,Demand,,Gap
5627,City,104,Cancelled,15-07-2016 00:00,6,34,9,NA,Early Morning,Demand,,Gap
5751,City,104,Cancelled,15-07-2016 00:00,8,3,1,NA,Morning,Demand,,Gap
308,City,105,Cancelled,11-07-2016 00:00,7,22,0,NA,Morning,Demand,,Gap
2890,City,105,Cancelled,13-07-2016 00:00,5,55,20,NA,Early Morning,Demand,,Gap
4245,City,105,Cancelled,14-07-2016 00:00,5,58,24,NA,Early Morning,Demand,,Gap
4423,City,105,Cancelled,14-07-2016 00:00,8,18,46,NA,Morning,Demand,,Gap
212,City,106,Cancelled,11-07-2016 00:00,6,9,0,NA,Early Morning,Demand,,Gap
3034,City,106,Cancelled,13-07-2016 00:00,7,39,44,NA,Morning,Demand,,Gap
6669,City,106,Cancelled,15-07-2016 00:00,22,12,0,NA,Night,Demand,,Gap
252,City,107,Cancelled,11-07-2016 00:00,6,36,0,NA,Early Morning,Demand,,Gap
391,City,107,Cancelled,11-07-2016 00:00,8,24,0,NA,Morning,Demand,,Gap
412,City,107,Cancelled,11-07-2016 00:00,8,37,0,NA,Morning,Demand,,Gap
5709,City,107,Cancelled,15-07-2016 00:00,7,44,55,NA,Morning,Demand,,Gap
6300,Airport,107,Cancelled,15-07-2016 00:00,18,20,30,NA,Evening,Demand,,Gap
381,City,108,Cancelled,11-07-2016 00:00,8,16,0,NA,Morning,Demand,,Gap
3030,City,108,Cancelled,13-07-2016 00:00,7,32,6,NA,Morning,Demand,,Gap
3671,Airport,108,Cancelled,13-07-2016 00:00,19,28,5,NA,Evening,Demand,,Gap
4186,City,108,Cancelled,14-07-2016 00:00,5,24,34,NA,Early Morning,Demand,,Gap
4281,City,108,Cancelled,14-07-2016 00:00,6,23,20,NA,Early Morning,Demand,,Gap
1864,City,109,Cancelled,12-07-2016 00:00,9,54,0,NA,Morning,Demand,,Gap
2073,City,109,Cancelled,12-07-2016 00:00,15,27,0,NA,Afternoon,Demand,,Gap
3113,City,109,Cancelled,13-07-2016 00:00,8,36,12,NA,Morning,Demand,,Gap
4885,City,109,Cancelled,14-07-2016 00:00,17,56,19,NA,Afternoon,Demand,,Gap
326,City,110,Cancelled,11-07-2016 00:00,7,33,0,NA,Morning,Demand,,Gap
1401,City,110,Cancelled,12-07-2016 00:00,2,42,0,NA,Late Night,Demand,,Gap
2792,City,110,Cancelled,13-07-2016 00:00,4,58,6,NA,Early Morning,Demand,,Gap
149,City,111,Cancelled,11-07-2016 00:00,5,29,0,NA,Early Morning,Demand,,Gap
368,City,111,Cancelled,11-07-2016 00:00,8,6,0,NA,Morning,Demand,,Gap
1927,City,111,Cancelled,12-07-2016 00:00,11,8,0,NA,Morning,Demand,,Gap
2068,Airport,112,Cancelled,12-07-2016 00:00,15,13,0,NA,Afternoon,Demand,,Gap
2396,Airport,112,Cancelled,12-07-2016 00:00,19,52,0,NA,Evening,Demand,,Gap
4890,City,112,Cancelled,14-07-2016 00:00,17,55,51,NA,Afternoon,Demand,,Gap
